CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;431657.0000000000;S
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;-27332.0000000000;S
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;1301669.0000000000;S
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Ajuste patrimonial reflexo;-27332.0000000000;N
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Ajuste patrimonial reflexo;-170749.0000000000;N
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Ajuste de avaliação patrimonial - alteração de partic. societária sem perda/aquisição de controle;0.0000000000;N
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Ajuste de avaliação patrimonial - alteração de partic. societária sem perda/aquisição de controle;1472418.0000000000;N
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;386598.0000000000;S
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;1733326.0000000000;S
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;386598.0000000000;S
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;1733326.0000000000;S
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
22.543.331/0001-00;2021-03-31;1;CAIXA SEGURIDADE PARTICIPAÇÕES S.A.;023795;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;-207168.0000000000;S
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;-20745.0000000000;S
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;49470.0000000000;S
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;11919.0000000000;S
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Hedges de Fluxo de Caixa;0.0000000000;N
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Hedges de Fluxo de Caixa;0.0000000000;N
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Variação Cambial de Investimentos no Exterior;49377.0000000000;N
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Variação Cambial de Investimentos no Exterior;11896.0000000000;N
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.03;Ganho Atuarial em Planos de Aposentadoria;93.0000000000;N
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.03;Ganho Atuarial em Planos de Aposentadoria;23.0000000000;N
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;-157698.0000000000;S
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;-8826.0000000000;S
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-86365.0000000000;S
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-2590.0000000000;S
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;-71333.0000000000;S
22.677.520/0001-76;2021-03-31;1;CIA TECIDOS NORTE DE MINAS COTEMINAS;003158;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;-6236.0000000000;S
23.236.821/0001-27;2021-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;16400.0000000000;S
23.236.821/0001-27;2021-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;40422.0000000000;S
23.236.821/0001-27;2021-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
23.236.821/0001-27;2021-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
23.236.821/0001-27;2021-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;16400.0000000000;S
23.236.821/0001-27;2021-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;40422.0000000000;S
23.236.821/0001-27;2021-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;8144.0000000000;S
23.236.821/0001-27;2021-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;20713.0000000000;S
23.236.821/0001-27;2021-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;8256.0000000000;S
23.236.821/0001-27;2021-03-31;1;PATRIMAR ENGENHARIA S.A.;025305;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;19709.0000000000;S
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;36573.0000000000;S
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;73241.0000000000;S
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;-714.0000000000;S
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;-1315.0000000000;S
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;(Perda) sobre hedge de fluxo de caixa - parcela efetiva das mudanças de valor justo;-1082.0000000000;N
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;(Perda) sobre hedge de fluxo de caixa - parcela efetiva das mudanças de valor justo;-1993.0000000000;N
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Imposto de renda e contribuição social diferidos sobre hedge de fluxo de caixa;368.0000000000;N
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Imposto de renda e contribuição social diferidos sobre hedge de fluxo de caixa;678.0000000000;N
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;35859.0000000000;S
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;71926.0000000000;S
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;35859.0000000000;S
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;71926.0000000000;S
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
23.373.000/0001-32;2021-03-31;1;VAMOS LOCAÇÃO DE CAMINHÕES, MÁQUINAS E EQUIPAMENTOS S.A.;024716;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
23.438.929/0001-00;2021-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;5615.0000000000;S
23.438.929/0001-00;2021-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;569.0000000000;S
23.438.929/0001-00;2021-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
23.438.929/0001-00;2021-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
23.438.929/0001-00;2021-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;5615.0000000000;S
23.438.929/0001-00;2021-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;569.0000000000;S
23.438.929/0001-00;2021-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;5614.0000000000;S
23.438.929/0001-00;2021-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;570.0000000000;S
23.438.929/0001-00;2021-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;1.0000000000;S
23.438.929/0001-00;2021-03-31;1;TRIPLE PLAY BRASIL PARTICIPAÇÕES S.A.;025194;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;-1.0000000000;S
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;20398.0000000000;S
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;50006.0000000000;S
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;20398.0000000000;S
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;50006.0000000000;S
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;20395.0000000000;S
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;50006.0000000000;S
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;3.0000000000;S
24.230.275/0001-80;2021-03-31;1;PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.;025070;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.01;Lucro Líquido Consolidado do Período;12565.0000000000;S
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.01;Lucro Líquido Consolidado do Período;14908.0000000000;S
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.02.01;Obrigações com benefícios pós-emprego - Companhia;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.02.01;Obrigações com benefícios pós-emprego - Companhia;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.02.02;Obrigações com benefícios pós-emprego de controladas;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.02.02;Obrigações com benefícios pós-emprego de controladas;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.02.03;Efeitos fiscais;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.02.03;Efeitos fiscais;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.02.04;Obrigações com benefícios pós-emprego - não controladores;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.02.04;Obrigações com benefícios pós-emprego - não controladores;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.02.05;Efeitos fiscais;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.02.05;Efeitos fiscais;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.02.06;Alienação de propriedade para investimento;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.02.06;Alienação de propriedade para investimento;0.0000000000;N
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.03;Resultado Abrangente Consolidado do Período;12565.0000000000;S
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.03;Resultado Abrangente Consolidado do Período;14908.0000000000;S
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;13056.0000000000;S
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.03.01;Atribuído a Sócios da Empresa Controladora;14705.0000000000;S
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2020-01-01;2020-03-31;4.03.02;Atribuído a Sócios Não Controladores;-491.0000000000;S
24.396.489/0001-20;2021-03-31;1;BRK AMBIENTAL PARTICIPAÇÕES S.A.;024830;DF Consolidado - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2021-01-01;2021-03-31;4.03.02;Atribuído a Sócios Não Controladores;203.0000000000;S
